invoice_date,invoice_id,state,amount
2015-08-11 00:00:00+00,CA-2015-154641,New York,375.34
2015-08-12 00:00:00+00,CA-2015-109302,New Jersey,196.21
2015-08-12 00:00:00+00,CA-2015-109897,California,891.7760000000001
2015-08-12 00:00:00+00,CA-2015-153927,Georgia,286.65000000000003
2015-08-12 00:00:00+00,CA-2015-156244,Florida,457.744
2015-08-15 00:00:00+00,CA-2015-109043,Florida,243.60000000000002
2015-08-15 00:00:00+00,CA-2015-138023,Texas,30.96
2015-08-15 00:00:00+00,CA-2015-141005,Connecticut,62.94
2015-08-15 00:00:00+00,US-2015-164406,California,505.28200000000004
2015-08-16 00:00:00+00,CA-2015-142839,Pennsylvania,853.092
2015-08-17 00:00:00+00,CA-2015-111500,Arkansas,484.78999999999996
2015-08-17 00:00:00+00,CA-2015-129168,Texas,15.552
2015-08-19 00:00:00+00,CA-2015-121727,Ohio,10.72
2015-08-19 00:00:00+00,CA-2015-133158,California,358.696
2015-08-19 00:00:00+00,US-2015-143581,Georgia,344.91
2015-08-19 00:00:00+00,US-2015-156559,Arkansas,638.82
2015-08-19 00:00:00+00,US-2015-164616,Ohio,85.96
2015-08-20 00:00:00+00,CA-2015-114321,Virginia,1417.35
2015-08-20 00:00:00+00,CA-2015-166716,Illinois,421.372
2015-08-22 00:00:00+00,CA-2015-123253,Ohio,3.912
2015-08-22 00:00:00+00,CA-2015-130918,Florida,7.632
2015-08-22 00:00:00+00,US-2015-166828,Missouri,11.56
2015-08-23 00:00:00+00,CA-2015-110639,New York,71.84
2015-08-23 00:00:00+00,CA-2015-124737,Colorado,424.376
2015-08-23 00:00:00+00,CA-2015-154837,California,49.568
2015-08-23 00:00:00+00,US-2015-112795,Michigan,19.44
2015-08-24 00:00:00+00,CA-2015-106719,Montana,8.288
2015-08-24 00:00:00+00,CA-2015-107916,New York,25.951999999999998
2015-08-24 00:00:00+00,CA-2015-120432,Kentucky,25.5
2015-08-25 00:00:00+00,CA-2015-103660,Washington,1007.944
2015-08-25 00:00:00+00,CA-2015-104178,California,176.14
2015-08-25 00:00:00+00,CA-2015-107398,Ohio,30.246000000000002
2015-08-25 00:00:00+00,CA-2015-115259,Ohio,199.256
2015-08-25 00:00:00+00,CA-2015-126200,Texas,38.064
2015-08-26 00:00:00+00,CA-2015-103331,Delaware,31.4
2015-08-26 00:00:00+00,CA-2015-123260,California,176.8
2015-08-26 00:00:00+00,US-2015-115413,Delaware,158.61
2015-08-27 00:00:00+00,CA-2015-101266,Virginia,13.36
2015-08-27 00:00:00+00,CA-2015-124688,Virginia,1812.0100000000002
2015-08-27 00:00:00+00,CA-2015-143336,California,244.76
2015-08-29 00:00:00+00,CA-2015-135699,California,123.28
2015-08-29 00:00:00+00,CA-2015-169775,Florida,709.0425
2015-08-30 00:00:00+00,CA-2015-146500,Connecticut,121.24
2015-08-31 00:00:00+00,CA-2015-143385,New Mexico,92.52
2015-09-01 00:00:00+00,CA-2015-109855,New York,380.744
2015-09-01 00:00:00+00,CA-2015-126522,California,53.94
2015-09-01 00:00:00+00,CA-2015-165428,Texas,34.752
2015-09-02 00:00:00+00,CA-2015-106971,Illinois,475.944
2015-09-02 00:00:00+00,CA-2015-127936,New York,21.24
2015-09-02 00:00:00+00,CA-2015-151792,Illinois,239.976
2015-09-02 00:00:00+00,CA-2015-152268,Arkansas,1793.98
2015-09-02 00:00:00+00,CA-2015-157721,New York,90.60999999999999
2015-09-02 00:00:00+00,CA-2015-158281,Texas,559.71
2015-09-02 00:00:00+00,US-2015-138828,New York,72.69
2015-09-03 00:00:00+00,CA-2015-125171,New York,14.4
2015-09-03 00:00:00+00,US-2015-120236,Texas,7.68
2015-09-05 00:00:00+00,CA-2015-106572,Ohio,264.32
2015-09-05 00:00:00+00,CA-2015-136861,Florida,31.984
2015-09-06 00:00:00+00,CA-2015-130449,California,100.36
2015-09-07 00:00:00+00,CA-2015-100006,New York,377.97
2015-09-07 00:00:00+00,CA-2015-105165,Texas,469.04299999999995
2015-09-07 00:00:00+00,CA-2015-109918,California,131.84
2015-09-07 00:00:00+00,CA-2015-117765,Oklahoma,643.78
2015-09-07 00:00:00+00,CA-2015-122882,Pennsylvania,539.0740000000001
2015-09-07 00:00:00+00,CA-2015-126193,Illinois,321.978
2015-09-07 00:00:00+00,CA-2015-131002,Oklahoma,1040.19
2015-09-08 00:00:00+00,CA-2015-107818,Washington,1771.52
2015-09-08 00:00:00+00,CA-2015-123127,New York,16.78
2015-09-08 00:00:00+00,CA-2015-128839,Virginia,254.97
2015-09-08 00:00:00+00,CA-2015-132500,California,49.98
2015-09-08 00:00:00+00,CA-2015-139892,Texas,10539.896
2015-09-08 00:00:00+00,CA-2015-140032,California,8.608
2015-09-08 00:00:00+00,CA-2015-146283,Texas,1166.7160000000001
2015-09-08 00:00:00+00,CA-2015-146815,New York,176.28400000000002
2015-09-08 00:00:00+00,CA-2015-163293,Georgia,116.85
2015-09-08 00:00:00+00,CA-2015-168592,California,75.64
2015-09-08 00:00:00+00,US-2015-115987,Texas,51.184
2015-09-09 00:00:00+00,CA-2015-102869,Pennsylvania,233.244
2015-09-09 00:00:00+00,CA-2015-103527,Illinois,10.896
2015-09-09 00:00:00+00,CA-2015-126403,Massachusetts,2304.37
2015-09-09 00:00:00+00,CA-2015-144407,Michigan,103.6
2015-09-09 00:00:00+00,US-2015-115196,North Carolina,1299.99
2015-09-09 00:00:00+00,US-2015-131870,Ohio,91.488
2015-09-10 00:00:00+00,CA-2015-113383,New Jersey,336.82
2015-09-10 00:00:00+00,CA-2015-125731,Oregon,1508.768
2015-09-10 00:00:00+00,US-2015-138835,Virginia,9.64
2015-09-11 00:00:00+00,CA-2015-112837,California,127.95
2015-09-12 00:00:00+00,CA-2015-101476,New York,69.99
2015-09-12 00:00:00+00,CA-2015-103702,Ohio,63.924
2015-09-12 00:00:00+00,CA-2015-116246,New York,3785.292
2015-09-12 00:00:00+00,CA-2015-138527,North Carolina,192.424
2015-09-12 00:00:00+00,US-2015-119081,Kansas,787.8499999999999
2015-09-12 00:00:00+00,US-2015-150924,Texas,5.18
2015-09-13 00:00:00+00,CA-2015-113859,Texas,340.116
2015-09-13 00:00:00+00,CA-2015-126277,Ohio,2.502
2015-09-13 00:00:00+00,CA-2015-132962,Pennsylvania,267.552
2015-09-13 00:00:00+00,CA-2015-140039,Arizona,79.4
2015-09-13 00:00:00+00,CA-2015-142769,Washington,561.7299999999999
2015-09-13 00:00:00+00,CA-2015-145212,New York,5.46
2015-09-13 00:00:00+00,US-2015-156216,North Carolina,18.648
2015-09-14 00:00:00+00,CA-2015-113362,New York,460.21999999999997
2015-09-14 00:00:00+00,CA-2015-145576,Florida,26.128
2015-09-14 00:00:00+00,CA-2015-159184,Georgia,149.56
2015-09-14 00:00:00+00,CA-2015-160766,New York,4283.7919999999995
2015-09-14 00:00:00+00,US-2015-100853,Illinois,72.608
2015-09-14 00:00:00+00,US-2015-127635,Texas,31.408
2015-09-15 00:00:00+00,CA-2015-138100,New York,29.5
2015-09-15 00:00:00+00,CA-2015-149594,Pennsylvania,103.936
2015-09-16 00:00:00+00,CA-2015-141152,New York,33.552
2015-09-17 00:00:00+00,CA-2015-103940,Washington,260.79
2015-09-17 00:00:00+00,CA-2015-112851,California,182.94
2015-09-17 00:00:00+00,CA-2015-131947,Oregon,318.293
2015-09-17 00:00:00+00,US-2015-117170,North Carolina,52.608000000000004
2015-09-17 00:00:00+00,US-2015-158638,Pennsylvania,5.892
2015-09-19 00:00:00+00,CA-2015-127299,North Carolina,2692.329
2015-09-19 00:00:00+00,CA-2015-132787,Washington,92.52
2015-09-19 00:00:00+00,CA-2015-138177,Arizona,73.915
2015-09-19 00:00:00+00,CA-2015-156601,California,7.16
2015-09-19 00:00:00+00,CA-2015-159849,California,5.67
2015-09-19 00:00:00+00,CA-2015-168130,New York,887.103
2015-09-19 00:00:00+00,US-2015-106992,Texas,5579.9400000000005
2015-09-20 00:00:00+00,CA-2015-120411,Illinois,504.55
2015-09-20 00:00:00+00,CA-2015-125997,New York,3519.37
2015-09-20 00:00:00+00,CA-2015-126480,California,8.56
2015-09-20 00:00:00+00,CA-2015-133704,California,64.152
2015-09-20 00:00:00+00,CA-2015-151953,Florida,2.816
2015-09-20 00:00:00+00,CA-2015-156433,California,31.68
2015-09-20 00:00:00+00,CA-2015-166744,Maryland,587.14
2015-09-20 00:00:00+00,US-2015-134614,Illinois,617.7
2015-09-21 00:00:00+00,CA-2015-117478,Pennsylvania,6.57
2015-09-21 00:00:00+00,CA-2015-124513,New York,66.03
2015-09-21 00:00:00+00,CA-2015-125514,Nebraska,68.71000000000001
2015-09-21 00:00:00+00,CA-2015-153969,California,451.28400000000005
2015-09-21 00:00:00+00,CA-2015-168823,Pennsylvania,32.16
2015-09-21 00:00:00+00,US-2015-135972,Washington,2046.354
2015-09-21 00:00:00+00,US-2015-166310,Texas,8.544
2015-09-22 00:00:00+00,CA-2015-103191,Illinois,331.536
2015-09-22 00:00:00+00,CA-2015-127488,Florida,4.608
2015-09-22 00:00:00+00,CA-2015-156160,New York,693.992
2015-09-22 00:00:00+00,CA-2015-158225,California,210.13
2015-09-23 00:00:00+00,CA-2015-113964,New York,18.464
2015-09-23 00:00:00+00,CA-2015-116904,Minnesota,9900.19
2015-09-23 00:00:00+00,CA-2015-147900,Ohio,28.8
2015-09-23 00:00:00+00,CA-2015-148369,Delaware,11.12
2015-09-23 00:00:00+00,CA-2015-163559,New York,139.44
2015-09-23 00:00:00+00,CA-2015-163650,Delaware,44.34
2015-09-23 00:00:00+00,US-2015-134733,California,519.9830000000001
2015-09-24 00:00:00+00,CA-2015-123344,California,211.96
2015-09-25 00:00:00+00,CA-2015-141355,Colorado,14.576
2015-09-25 00:00:00+00,US-2015-112914,Texas,340.3128
2015-09-26 00:00:00+00,CA-2015-115049,Illinois,153.824
2015-09-26 00:00:00+00,CA-2015-115133,Ohio,52.752
2015-09-26 00:00:00+00,CA-2015-127586,Washington,310.12
2015-09-26 00:00:00+00,CA-2015-132451,California,604.9920000000001
2015-09-26 00:00:00+00,CA-2015-144974,Pennsylvania,68.53
2015-09-26 00:00:00+00,CA-2015-164385,Pennsylvania,143.952
2015-09-26 00:00:00+00,US-2015-151925,California,145.568
2015-09-26 00:00:00+00,US-2015-152723,Texas,0.876
2015-09-27 00:00:00+00,CA-2015-120887,New Jersey,87.54
2015-09-27 00:00:00+00,US-2015-133130,California,685.9
2015-09-28 00:00:00+00,CA-2015-107153,Massachusetts,46.26
2015-09-28 00:00:00+00,CA-2015-114335,Florida,337.088
2015-09-28 00:00:00+00,CA-2015-125136,North Carolina,106.944
2015-09-29 00:00:00+00,CA-2015-111962,Washington,817.798
2015-09-29 00:00:00+00,CA-2015-122931,Pennsylvania,2358.672
2015-09-29 00:00:00+00,CA-2015-124856,New York,1609.32
2015-09-29 00:00:00+00,CA-2015-126683,Washington,2354.98
2015-09-29 00:00:00+00,CA-2015-146969,California,968.3
2015-09-30 00:00:00+00,CA-2015-102008,New York,48.94
2015-09-30 00:00:00+00,CA-2015-137351,Washington,43.176
2015-09-30 00:00:00+00,CA-2015-140886,Tennessee,69.216
2015-09-30 00:00:00+00,CA-2015-141649,Ohio,795.408
2015-09-30 00:00:00+00,CA-2015-159478,New York,15.24
2015-09-30 00:00:00+00,US-2015-167633,Florida,15.552
2015-10-01 00:00:00+00,US-2015-132745,Nevada,4.71
2015-10-02 00:00:00+00,CA-2015-108189,Arizona,598.1439999999999
2015-10-03 00:00:00+00,CA-2015-108903,Ohio,212.952
2015-10-03 00:00:00+00,CA-2015-120775,Texas,57.90799999999999
2015-10-03 00:00:00+00,CA-2015-153976,Illinois,258.279
2015-10-03 00:00:00+00,CA-2015-157882,California,265.784
2015-10-03 00:00:00+00,US-2015-155817,North Carolina,67.75999999999999
2015-10-04 00:00:00+00,CA-2015-102085,Washington,29.24
2015-10-04 00:00:00+00,CA-2015-153479,California,110.098
2015-10-04 00:00:00+00,CA-2015-166891,New York,589.41
2015-10-05 00:00:00+00,CA-2015-152233,California,99.98
2015-10-05 00:00:00+00,CA-2015-152422,Ohio,91.92
2015-10-06 00:00:00+00,CA-2015-109680,Indiana,386.34
2015-10-06 00:00:00+00,CA-2015-110611,Pennsylvania,83.92
2015-10-06 00:00:00+00,CA-2015-132542,Nebraska,15.36
2015-10-06 00:00:00+00,CA-2015-134677,California,9.09
2015-10-07 00:00:00+00,CA-2015-117429,Pennsylvania,129.92
2015-10-07 00:00:00+00,CA-2015-132801,Texas,107.44
2015-10-08 00:00:00+00,CA-2015-119977,New York,123.92
2015-10-08 00:00:00+00,CA-2015-142951,North Carolina,23.472
2015-10-09 00:00:00+00,CA-2015-137911,North Carolina,88.768
2015-10-09 00:00:00+00,CA-2015-138240,California,160.59199999999998
2015-10-10 00:00:00+00,CA-2015-103492,Texas,1488.774
2015-10-10 00:00:00+00,CA-2015-140403,California,137.632
2015-10-10 00:00:00+00,CA-2015-150329,Arizona,46.872
2015-10-10 00:00:00+00,US-2015-105137,Ohio,120.258
2015-10-10 00:00:00+00,US-2015-134054,New Mexico,255.85
2015-10-11 00:00:00+00,CA-2015-114314,Arkansas,16.23
2015-10-11 00:00:00+00,CA-2015-116834,Washington,408.47
2015-10-11 00:00:00+00,CA-2015-128538,California,7.64
2015-10-11 00:00:00+00,CA-2015-157924,California,465.488
2015-10-11 00:00:00+00,US-2015-126571,Pennsylvania,483.336
2015-10-12 00:00:00+00,CA-2015-139451,California,36.29
2015-10-12 00:00:00+00,US-2015-154655,Illinois,22.24
2015-10-13 00:00:00+00,CA-2015-123316,New York,7.752
2015-10-13 00:00:00+00,CA-2015-132010,Virginia,389.74
2015-10-13 00:00:00+00,CA-2015-151995,Washington,1549.77
2015-10-13 00:00:00+00,CA-2015-164742,New Jersey,264.92
2015-10-14 00:00:00+00,CA-2015-151330,Massachusetts,1885.27
2015-10-14 00:00:00+00,CA-2015-163748,Texas,2003.1200000000001
2015-10-14 00:00:00+00,US-2015-146353,New Hampshire,292.82
2015-10-14 00:00:00+00,US-2015-151015,Illinois,344.27400000000006
2015-10-15 00:00:00+00,CA-2015-143182,Florida,15.384
2015-10-15 00:00:00+00,US-2015-122021,Ohio,191.34
2015-10-16 00:00:00+00,US-2015-109456,California,194.322
2015-10-17 00:00:00+00,CA-2015-103086,Texas,5.312
2015-10-17 00:00:00+00,CA-2015-124394,Texas,130.756
2015-10-18 00:00:00+00,CA-2015-110408,Alabama,2216.8
2015-10-18 00:00:00+00,CA-2015-115084,Arkansas,605.34
2015-10-18 00:00:00+00,CA-2015-138450,Pennsylvania,249.472
2015-10-18 00:00:00+00,CA-2015-143168,Washington,63.304
2015-10-19 00:00:00+00,CA-2015-100867,California,321.552
2015-10-19 00:00:00+00,CA-2015-117317,California,13.44
2015-10-19 00:00:00+00,CA-2015-155264,California,306.11199999999997
2015-10-20 00:00:00+00,CA-2015-137092,Illinois,862.202
2015-10-20 00:00:00+00,CA-2015-146703,Michigan,211.96
2015-10-20 00:00:00+00,CA-2015-169684,Tennessee,426.942
2015-10-21 00:00:00+00,CA-2015-100916,Virginia,788.86
2015-10-21 00:00:00+00,CA-2015-142587,Ohio,531.382
2015-10-21 00:00:00+00,CA-2015-169852,California,36.36
2015-10-22 00:00:00+00,CA-2015-110072,Ohio,93.888
2015-10-22 00:00:00+00,CA-2015-151967,Louisiana,129.92
2015-10-24 00:00:00+00,CA-2015-108707,Florida,10.368
2015-10-24 00:00:00+00,CA-2015-113047,South Carolina,11.85
2015-10-24 00:00:00+00,CA-2015-130729,California,34.272
2015-10-25 00:00:00+00,CA-2015-139542,Pennsylvania,54.474000000000004
2015-10-25 00:00:00+00,US-2015-158400,California,49.408
2015-10-26 00:00:00+00,CA-2015-162278,Washington,447.88
2015-10-27 00:00:00+00,CA-2015-148285,North Carolina,22.32
2015-10-28 00:00:00+00,CA-2015-101931,California,1252.602
2015-10-28 00:00:00+00,CA-2015-107769,Kansas,257.98
2015-10-29 00:00:00+00,CA-2015-154627,Illinois,2735.952
2015-10-29 00:00:00+00,CA-2015-166590,Indiana,77.86
2015-10-31 00:00:00+00,CA-2015-106439,California,1007.9359999999999
2015-10-31 00:00:00+00,CA-2015-108609,Ohio,1421.664
2015-10-31 00:00:00+00,CA-2015-145387,Rhode Island,2116.5060000000003
2015-10-31 00:00:00+00,US-2015-120313,California,73.584
2015-10-31 00:00:00+00,US-2015-167262,Arizona,742.336
2015-11-01 00:00:00+00,CA-2015-102673,North Carolina,1044.44
2015-11-01 00:00:00+00,CA-2015-114195,Ohio,94.264
2015-11-01 00:00:00+00,CA-2015-126907,Illinois,15.696
2015-11-01 00:00:00+00,CA-2015-134313,Colorado,2027.144
2015-11-01 00:00:00+00,CA-2015-139423,New Jersey,76.12
2015-11-01 00:00:00+00,CA-2015-148915,Oregon,599.896
2015-11-01 00:00:00+00,CA-2015-152562,Kentucky,75.16
2015-11-01 00:00:00+00,CA-2015-168305,California,65.8
2015-11-01 00:00:00+00,US-2015-137155,New York,733.5600000000001
2015-11-02 00:00:00+00,CA-2015-107454,New York,124.2
2015-11-02 00:00:00+00,CA-2015-115889,California,409.30400000000003
2015-11-02 00:00:00+00,CA-2015-120670,Florida,799.92
2015-11-02 00:00:00+00,CA-2015-129147,Ohio,609.438
2015-11-02 00:00:00+00,CA-2015-134726,Washington,94.732
2015-11-02 00:00:00+00,CA-2015-148782,Texas,88.776
2015-11-03 00:00:00+00,CA-2015-119529,New Jersey,5.76
2015-11-03 00:00:00+00,CA-2015-121573,New York,840.712
2015-11-03 00:00:00+00,CA-2015-137589,Pennsylvania,286.344
2015-11-03 00:00:00+00,CA-2015-146731,Tennessee,147.344
2015-11-03 00:00:00+00,CA-2015-153619,California,6.72
2015-11-03 00:00:00+00,CA-2015-155593,Connecticut,11.64
2015-11-03 00:00:00+00,CA-2015-165764,North Carolina,1395.673
2015-11-03 00:00:00+00,US-2015-124625,Nebraska,89.97
2015-11-04 00:00:00+00,CA-2015-121286,North Carolina,66.616
2015-11-04 00:00:00+00,CA-2015-125829,California,1729.4160000000002
2015-11-04 00:00:00+00,CA-2015-132227,New York,52.064
2015-11-04 00:00:00+00,CA-2015-149244,California,35.34
2015-11-04 00:00:00+00,CA-2015-164973,New York,4807.371999999999
2015-11-04 00:00:00+00,US-2015-134187,California,2.94
2015-11-05 00:00:00+00,CA-2015-109134,California,20.04
2015-11-05 00:00:00+00,CA-2015-114251,Pennsylvania,1476.8339999999998
2015-11-05 00:00:00+00,CA-2015-133634,Virginia,47.79
2015-11-05 00:00:00+00,US-2015-114377,Virginia,149.9
2015-11-06 00:00:00+00,CA-2015-120950,Georgia,43.68
2015-11-07 00:00:00+00,CA-2015-120278,Wisconsin,317.47999999999996
2015-11-07 00:00:00+00,CA-2015-123323,California,123.144
2015-11-07 00:00:00+00,CA-2015-123498,Texas,100.398
2015-11-07 00:00:00+00,CA-2015-146990,New York,36.1
2015-11-07 00:00:00+00,CA-2015-159310,Texas,725.332
2015-11-07 00:00:00+00,US-2015-139640,Oregon,146.688
2015-11-08 00:00:00+00,US-2015-126340,California,333.576
2015-11-09 00:00:00+00,CA-2015-103219,New York,56.52
2015-11-09 00:00:00+00,CA-2015-144666,California,1517.574
2015-11-10 00:00:00+00,CA-2015-121006,Michigan,1194.87
2015-11-10 00:00:00+00,CA-2015-158372,California,807.686
2015-11-11 00:00:00+00,CA-2015-105270,California,143.128
2015-11-11 00:00:00+00,CA-2015-105893,Wisconsin,665.88
2015-11-11 00:00:00+00,CA-2015-128524,Washington,2158.694
2015-11-11 00:00:00+00,CA-2015-140732,California,707.6279999999999
2015-11-11 00:00:00+00,CA-2015-155796,Pennsylvania,545.928
2015-11-11 00:00:00+00,CA-2015-163419,Colorado,1167.296
2015-11-11 00:00:00+00,CA-2015-165309,Texas,1639.496
2015-11-11 00:00:00+00,US-2015-140914,Illinois,808.928
2015-11-11 00:00:00+00,US-2015-143287,New York,277.57
2015-11-12 00:00:00+00,CA-2015-122609,Texas,153.112
2015-11-12 00:00:00+00,CA-2015-151078,Texas,49.632
2015-11-12 00:00:00+00,CA-2015-151295,California,641.024
2015-11-12 00:00:00+00,CA-2015-164910,North Carolina,7.872
2015-11-12 00:00:00+00,US-2015-159618,Texas,203.1212
2015-11-14 00:00:00+00,CA-2015-125556,Connecticut,876.7299999999999
2015-11-14 00:00:00+00,CA-2015-151554,Texas,20.736
2015-11-14 00:00:00+00,CA-2015-161634,Virginia,32.4
2015-11-14 00:00:00+00,CA-2015-162362,Michigan,24.240000000000002
2015-11-14 00:00:00+00,CA-2015-166989,New York,80.624
2015-11-15 00:00:00+00,CA-2015-116407,Tennessee,362.176
2015-11-15 00:00:00+00,CA-2015-127558,California,803.0400000000001
2015-11-15 00:00:00+00,CA-2015-128622,California,10.95
2015-11-15 00:00:00+00,CA-2015-128888,Texas,604.656
2015-11-16 00:00:00+00,CA-2015-119144,California,730.8525
2015-11-16 00:00:00+00,CA-2015-149643,Kansas,273.96
2015-11-16 00:00:00+00,CA-2015-160066,California,5.22
2015-11-16 00:00:00+00,US-2015-139500,Illinois,37.296
2015-11-16 00:00:00+00,US-2015-147704,Indiana,308.6
2015-11-17 00:00:00+00,CA-2015-101833,New York,34.44
2015-11-17 00:00:00+00,CA-2015-119375,Delaware,3116.49
2015-11-17 00:00:00+00,CA-2015-128209,New York,6160.616
2015-11-17 00:00:00+00,CA-2015-130869,Texas,7.08
2015-11-17 00:00:00+00,CA-2015-140662,California,1075.3700000000001
2015-11-17 00:00:00+00,CA-2015-145926,Minnesota,479.9
2015-11-17 00:00:00+00,CA-2015-159835,Pennsylvania,670.3779999999999
2015-11-18 00:00:00+00,CA-2015-104829,Utah,21.98
2015-11-18 00:00:00+00,CA-2015-115336,Illinois,14.48
2015-11-18 00:00:00+00,CA-2015-124702,Washington,867.74
2015-11-18 00:00:00+00,CA-2015-133809,Ohio,21.396
2015-11-18 00:00:00+00,CA-2015-141173,Minnesota,67.15
2015-11-18 00:00:00+00,CA-2015-161032,Wisconsin,392.94
2015-11-18 00:00:00+00,CA-2015-163468,Illinois,1109.372
2015-11-18 00:00:00+00,CA-2015-164210,Colorado,181.78799999999998
2015-11-18 00:00:00+00,US-2015-159926,Pennsylvania,730.009
2015-11-19 00:00:00+00,CA-2015-100972,Utah,166.44
2015-11-19 00:00:00+00,CA-2015-128062,Pennsylvania,5.88
2015-11-19 00:00:00+00,CA-2015-144624,New York,4548.81
2015-11-19 00:00:00+00,CA-2015-150518,Minnesota,503.13
2015-11-19 00:00:00+00,CA-2015-158274,Louisiana,682.91
2015-11-19 00:00:00+00,US-2015-123183,Delaware,1271.42
2015-11-19 00:00:00+00,US-2015-149034,Pennsylvania,47.496
2015-11-20 00:00:00+00,CA-2015-140396,New York,907.5600000000001
2015-11-21 00:00:00+00,CA-2015-102274,Kentucky,865.5
2015-11-21 00:00:00+00,CA-2015-103401,California,12.96
2015-11-21 00:00:00+00,CA-2015-154781,California,101.57
2015-11-21 00:00:00+00,US-2015-168501,Texas,269.592
2015-11-22 00:00:00+00,CA-2015-105340,Texas,6.928
2015-11-22 00:00:00+00,CA-2015-125682,Georgia,9.96
2015-11-22 00:00:00+00,CA-2015-129091,Georgia,1022.61
2015-11-22 00:00:00+00,CA-2015-135090,California,53.82
2015-11-22 00:00:00+00,US-2015-112200,Illinois,9.98
2015-11-23 00:00:00+00,CA-2015-110352,Texas,23.68
2015-11-23 00:00:00+00,CA-2015-120544,Texas,46.088
2015-11-23 00:00:00+00,CA-2015-139283,Michigan,14.67
2015-11-23 00:00:00+00,CA-2015-149055,Pennsylvania,62.808
2015-11-23 00:00:00+00,CA-2015-159625,Arizona,23.472
2015-11-23 00:00:00+00,US-2015-143721,Texas,155.372
2015-11-23 00:00:00+00,US-2015-157385,California,1037.19
2015-11-24 00:00:00+00,CA-2015-100762,Michigan,508.61999999999995
2015-11-24 00:00:00+00,CA-2015-102295,California,120.712
2015-11-24 00:00:00+00,CA-2015-105984,Ohio,1661.028
2015-11-24 00:00:00+00,CA-2015-111360,Ohio,5.742
2015-11-24 00:00:00+00,CA-2015-115973,Ohio,2.624
2015-11-24 00:00:00+00,CA-2015-122217,Virginia,111.15
2015-11-24 00:00:00+00,CA-2015-127131,Washington,721.476
2015-11-24 00:00:00+00,CA-2015-153850,Ohio,1537.5439999999999
2015-11-24 00:00:00+00,CA-2015-158540,California,151.72
2015-11-24 00:00:00+00,CA-2015-163034,Illinois,646.2
2015-11-24 00:00:00+00,CA-2015-167360,Missouri,111.79
2015-11-25 00:00:00+00,CA-2015-119151,New York,1393.872
